"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","","call-function","141","352904","0.0-141.0","","","","","","","","",""
"","2371.0999999940395","survey-likert","142","355276","0.0-142.0","","","","","","","{""judgement"":0}","[0]","0"
"","1744.4000000059605","survey-likert","143","357021","0.0-143.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","144","357022","0.0-144.0","","","","","","","","",""
"","null","html-keyboard-response","145","360027","0.0-145.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","146","363106","0.0-146.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","147","366110","0.0-147.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","148","369196","0.0-148.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","149","369197","0.0-149.0","","","","","","","","",""
"","1760.7000000178814","survey-likert","150","370958","0.0-150.0","","","","","","","{""judgement"":0}","[0]","0"
"","3126.300000011921","survey-likert","151","374085","0.0-151.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","152","374086","0.0-152.0","","","","","","","","",""
"","null","html-keyboard-response","153","377089","0.0-153.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","154","380226","0.0-154.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150432.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","155","383234","0.0-155.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","156","386676","0.0-156.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150432.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","","call-function","157","386676","0.0-157.0","","","","","","","","",""
"","2626.5","survey-likert","158","389303","0.0-158.0","","","","","","","{""judgement"":0}","[0]","1"
"","1629.4000000059605","survey-likert","159","390935","0.0-159.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","160","390935","0.0-160.0","","","","","","","","",""
"","null","html-keyboard-response","161","393939","0.0-161.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","162","397023","0.0-162.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1160189.bmppp89_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","163","400025","0.0-163.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","164","403105","0.0-164.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1160189.bmppp89_L1V1_freeview_veridical.mp4","","",""
"","","call-function","165","403105","0.0-165.0","","","","","","","","",""
"","2322.2000000178814","survey-likert","166","405428","0.0-166.0","","","","","","","{""judgement"":1}","[0]","1"
"","1759.800000011921","survey-likert","167","407189","0.0-167.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":977.2000000178814},{""page_index"":1,""viewing_time"":484.5},{""page_index"":2,""viewing_time"":403.7999999821186}]","1865.6000000238419","instructions","168","409055","0.0-168.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":387.7000000178814},{""page_index"":1,""viewing_time"":380.89999997615814},{""page_index"":2,""viewing_time"":548.1000000238419}]","1316.800000011921","instructions","169","410372","0.0-169.0","","","","","","","","",""
"","","call-function","170","410372","0.0-170.0","","","","","","","","",""
"","null","html-keyboard-response","171","413374","0.0-171.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","172","416447","0.0-172.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_286066.bmppp151_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","173","419451","0.0-173.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","174","422529","0.0-174.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_286066.bmppp151_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","175","422529","0.0-175.0","","","","","","","","",""
"","1581.5","survey-likert","176","424111","0.0-176.0","","","","","","","{""judgement"":0}","[0]","0"
"","1421.199999988079","survey-likert","177","425533","0.0-177.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","178","425533","0.0-178.0","","","","","","","","",""
"","null","html-keyboard-response","179","428537","0.0-179.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","180","431669","0.0-180.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159440.bmppp98_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","181","434672","0.0-181.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","182","437803","0.0-182.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159440.bmppp98_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","183","437803","0.0-183.0","","","","","","","","",""
"","3013.9000000059605","survey-likert","184","440818","0.0-184.0","","","","","","","{""judgement"":0}","[0]","0"
"","2890.7999999821186","survey-likert","185","443710","0.0-185.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","186","443710","0.0-186.0","","","","","","","","",""
"","null","html-keyboard-response","187","446713","0.0-187.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","188","449859","0.0-188.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713858.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","189","452863","0.0-189.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","190","455988","0.0-190.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713858.bmppp75_L1V1_freeview_veridical.mp4","","",""
