"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"","","","call-function","172","869726","0.0-172.0","pwkqzjyl","","","","","",""
"3665.7850000000326","{""pre-1"":0}","[0]","survey-likert","173","873392","0.0-173.0","pwkqzjyl","","","","","",""
"3249.9850000001024","{""pre-2"":2}","[0]","survey-likert","174","876643","0.0-174.0","pwkqzjyl","","","","","",""
"2436.140000000014","{""pre-3"":1}","[0]","survey-likert","175","879081","0.0-175.0","pwkqzjyl","","","","","",""
"9149.920000000042","{""post-5"":0}","[0]","survey-likert","176","888232","0.0-176.0","pwkqzjyl","","","","","",""
"","","","call-function","177","888232","0.0-177.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","178","891299","0.0-178.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1159515.bmp_pp84_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","179","891299","0.0-179.0","pwkqzjyl","","","","","",""
"8660.119999999995","{""pre-1"":0}","[0]","survey-likert","180","899961","0.0-180.0","pwkqzjyl","","","","","",""
"15219.795000000042","{""pre-2"":0}","[0]","survey-likert","181","915182","0.0-181.0","pwkqzjyl","","","","","",""
"1936.2399999999907","{""pre-3"":0}","[0]","survey-likert","182","917120","0.0-182.0","pwkqzjyl","","","","","",""
"2213.3349999999627","{""post-5"":2}","[0]","survey-likert","183","919335","0.0-183.0","pwkqzjyl","","","","","",""
"","","","call-function","184","919336","0.0-184.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","185","922410","0.0-185.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1592657.bmp_pp98_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","186","922410","0.0-186.0","pwkqzjyl","","","","","",""
"4840.449999999953","{""pre-1"":0}","[0]","survey-likert","187","927252","0.0-187.0","pwkqzjyl","","","","","",""
"2602.3800000000047","{""pre-2"":1}","[0]","survey-likert","188","929856","0.0-188.0","pwkqzjyl","","","","","",""
"1943.359999999986","{""pre-3"":1}","[0]","survey-likert","189","931800","0.0-189.0","pwkqzjyl","","","","","",""
"7544.334999999963","{""post-5"":1}","[0]","survey-likert","190","939346","0.0-190.0","pwkqzjyl","","","","","",""
"","","","call-function","191","939346","0.0-191.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","192","942425","0.0-192.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/712977.bmp_pp51_L1_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","193","942426","0.0-193.0","pwkqzjyl","","","","","",""
"3896.390000000014","{""pre-1"":0}","[0]","survey-likert","194","946323","0.0-194.0","pwkqzjyl","","","","","",""
"3538.6600000000326","{""pre-2"":0}","[0]","survey-likert","195","949863","0.0-195.0","pwkqzjyl","","","","","",""
"5180.524999999907","{""pre-3"":0}","[0]","survey-likert","196","955044","0.0-196.0","pwkqzjyl","","","","","",""
"2604.515000000014","{""post-5"":1}","[0]","survey-likert","197","957650","0.0-197.0","pwkqzjyl","","","","","",""
"","","","call-function","198","957651","0.0-198.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","199","960721","0.0-199.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1160168.bmp_pp53_L2_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","200","960722","0.0-200.0","pwkqzjyl","","","","","",""
"2739.179999999935","{""pre-1"":0}","[0]","survey-likert","201","963462","0.0-201.0","pwkqzjyl","","","","","",""
"4693.280000000028","{""pre-2"":0}","[0]","survey-likert","202","968157","0.0-202.0","pwkqzjyl","","","","","",""
"3387.9949999999953","{""pre-3"":0}","[0]","survey-likert","203","971547","0.0-203.0","pwkqzjyl","","","","","",""
"11132.560000000056","{""post-5"":3}","[0]","survey-likert","204","982682","0.0-204.0","pwkqzjyl","","","","","",""
"","","","call-function","205","982682","0.0-205.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","206","985758","0.0-206.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1159675.bmp_pp77_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","207","985758","0.0-207.0","pwkqzjyl","","","","","",""
"3693.394999999902","{""pre-1"":0}","[0]","survey-likert","208","989453","0.0-208.0","pwkqzjyl","","","","","",""
"11511.474999999977","{""pre-2"":2}","[0]","survey-likert","209","1000966","0.0-209.0","pwkqzjyl","","","","","",""
"2266.780000000028","{""pre-3"":1}","[0]","survey-likert","210","1003233","0.0-210.0","pwkqzjyl","","","","","",""
"3301.189999999944","{""post-5"":1}","[0]","survey-likert","211","1006536","0.0-211.0","pwkqzjyl","","","","","",""
"","","","call-function","212","1006537","0.0-212.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","213","1009605","0.0-213.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1159515.bmp_pp84_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","214","1009605","0.0-214.0","pwkqzjyl","","","","","",""
"4115.010000000009","{""pre-1"":0}","[0]","survey-likert","215","1013721","0.0-215.0","pwkqzjyl","","","","","",""
"5096.094999999972","{""pre-2"":1}","[0]","survey-likert","216","1018818","0.0-216.0","pwkqzjyl","","","","","",""
"2227.969999999972","{""pre-3"":1}","[0]","survey-likert","217","1021047","0.0-217.0","pwkqzjyl","","","","","",""
"3369.310000000056","{""post-5"":2}","[0]","survey-likert","218","1024418","0.0-218.0","pwkqzjyl","","","","","",""
"","","","call-function","219","1024418","0.0-219.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","220","1027495","0.0-220.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/713620.bmp_pp65_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","221","1027496","0.0-221.0","pwkqzjyl","","","","","",""
"4241.9400000000605","{""pre-1"":0}","[0]","survey-likert","222","1031740","0.0-222.0","pwkqzjyl","","","","","",""
