"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","video-keyboard-response","150","712810","0.0-150.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1159648.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","151","712810","0.0-151.0","e04s1fqv","","","","","","","",""
"1756.7700000000186","","","categorize-html","152","716574","0.0-152.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","153","717080","0.0-153.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","154","717080","0.0-154.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","155","718586","0.0-155.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","156","721696","0.0-156.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1159379.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","157","723198","0.0-157.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","158","726384","0.0-158.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1159379.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","159","726385","0.0-159.0","e04s1fqv","","","","","","","",""
"789.9150000000373","","","categorize-html","160","729177","0.0-160.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","161","729682","0.0-161.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","162","729682","0.0-162.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","163","731184","0.0-163.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","164","734281","0.0-164.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/498032.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","165","735783","0.0-165.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","166","738900","0.0-166.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/498032.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","167","738900","0.0-167.0","e04s1fqv","","","","","","","",""
"754.5700000000652","","","categorize-html","168","741660","0.0-168.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","169","742163","0.0-169.0","e04s1fqv",""," ","null","","","","",""
"6254.320000000065","","","instructions","170","748417","0.0-170.0","e04s1fqv","[{""page_index"":0,""viewing_time"":5290.070000000065},{""page_index"":1,""viewing_time"":524.0499999999302},{""page_index"":2,""viewing_time"":440.07500000006985}]","","","","","","",""
"1972.734999999986","","","instructions","171","750391","0.0-171.0","e04s1fqv","[{""page_index"":0,""viewing_time"":426.6600000000326},{""page_index"":1,""viewing_time"":811.1750000000466},{""page_index"":2,""viewing_time"":734.734999999986}]","","","","","","",""
"","","","call-function","172","750391","0.0-172.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","173","751897","0.0-173.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","174","755002","0.0-174.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/498170.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","175","756505","0.0-175.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","176","759583","0.0-176.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/498170.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","177","759584","0.0-177.0","e04s1fqv","","","","","","","",""
"1710.9000000000233","","","categorize-html","178","763298","0.0-178.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","179","763801","0.0-179.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","180","763801","0.0-180.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","181","765303","0.0-181.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
