"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","video-keyboard-response","152","2082032","0.0-152.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1160168.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","153","2082033","0.0-153.0","l4vexvox","","","","","","","",""
"914.2949999999255","","","categorize-html","154","2084949","0.0-154.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","155","2085456","0.0-155.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","156","2085456","0.0-156.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","157","2086959","0.0-157.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","158","2090051","0.0-158.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1592193.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","159","2091557","0.0-159.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","160","2094650","0.0-160.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1592193.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","161","2094650","0.0-161.0","l4vexvox","","","","","","","",""
"1336.744999999879","","","categorize-html","162","2097994","0.0-162.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","163","2098497","0.0-163.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","164","2098498","0.0-164.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","165","2100004","0.0-165.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","166","2103121","0.0-166.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1592890.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","167","2104627","0.0-167.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","168","2107719","0.0-168.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1592890.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","169","2107719","0.0-169.0","l4vexvox","","","","","","","",""
"1204.0900000003166","","","categorize-html","170","2110926","0.0-170.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","171","2111431","0.0-171.0","l4vexvox",""," ","null","","","","",""
"3032.7450000001118","","","instructions","172","2114465","0.0-172.0","l4vexvox","[{""page_index"":0,""viewing_time"":2222.75},{""page_index"":1,""viewing_time"":426.09499999973923},{""page_index"":2,""viewing_time"":383.785000000149}]","","","","","","",""
"1642.4799999999814","","","instructions","173","2116108","0.0-173.0","l4vexvox","[{""page_index"":0,""viewing_time"":483.3450000002049},{""page_index"":1,""viewing_time"":643.1549999997951},{""page_index"":2,""viewing_time"":515.8700000001118}]","","","","","","",""
"","","","call-function","174","2116108","0.0-174.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","175","2117611","0.0-175.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","176","2120676","0.0-176.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/713512.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","177","2122180","0.0-177.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","178","2125277","0.0-178.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/713512.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","179","2125278","0.0-179.0","l4vexvox","","","","","","","",""
"757.3850000002421","","","categorize-html","180","2128042","0.0-180.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","181","2128544","0.0-181.0","l4vexvox",""," ","null","","","","",""
